file_name,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
178_healthy.wav,0.214,0.116,4012.6,1130.099,3347.489,331.15,3740.955,250.315,4070.575,218.299,19.382,14.836,17.398,17.985,17.995,17.724,15.275,5.272,5.524,6.122,4.897,4.032,3.656,1.638,8315.114,1390.458,-34.211,40.406,17.489,13.414,13.249,7.452,18.19,2.727,4.349,5.823,-1.144,3.12,2.427,-2.08,-1.273,0.154,2.322,4.309,2.135,2.951,70.882,30.598,22.246,16.206,11.785,10.88,11.175,8.968,8.493,10.004,8.967,8.5,8.16,7.995,8.474,9.098,10.2,10.133,10.692,11.119
168_healthy.wav,0.191,0.115,3858.363,1017.087,3277.561,313.502,3665.3,234.987,3993.539,210.295,17.645,15.42,18.631,17.312,17.332,16.923,15.382,5.538,4.479,5.506,4.195,3.448,3.034,2.298,8033.575,1287.496,-52.584,37.492,14.083,18.178,16.778,5.952,6.421,2.691,-0.444,3.217,-3.943,1.62,0.317,-0.137,-0.512,-1.567,2.07,1.239,4.586,1.627,52.12,27.866,21.813,15.001,12.418,14.023,11.506,10.86,10.276,9.95,9.902,9.348,9.803,10.134,10.716,10.551,10.365,9.428,9.792,9.291
56_unhealthy.wav,0.178,0.068,3283.023,680.764,2915.406,279.688,3348.558,211.854,3744.213,154.873,16.568,13.363,16.355,15.751,16.14,15.76,16.149,4.02,3.605,3.659,2.941,2.501,1.916,1.832,6699.616,1125.59,-7.869,59.538,3.648,28.984,4.138,10.269,2.559,7.604,-1.4,2.964,4.05,-0.753,1.068,-3.041,-1.009,-0.695,-0.686,1.519,-0.462,0.502,39.765,18.471,15.166,9.865,8.413,6.698,8.689,6.226,6.295,6.615,6.069,5.644,5.308,4.947,6.589,5.404,5.132,4.903,5.158,5.01
120_healthy.wav,0.156,0.108,3111.597,1091.591,2945.957,440.929,3469.11,330.274,3937.034,259.049,20.293,15.376,18.329,18.345,18.798,17.338,15.494,5.946,4.64,4.29,3.881,3.813,3.62,1.555,6532.005,1850.559,-25.121,70.809,2.929,7.533,1.452,2.856,1.914,-6.821,0.299,-1.943,-6.646,-0.247,-0.758,-4.249,-2.438,-5.674,-1.568,0.668,1.692,0.786,62.283,28.737,21.55,17.282,14.099,15.777,11.39,10.189,11.093,9.896,8.996,7.613,8.237,7.378,6.707,5.897,6.958,8.262,8.594,7.622
129_healthy.wav,0.121,0.058,2922.662,843.247,3050.338,405.979,3562.261,277.449,4019.468,195.552,21.293,15.483,19.255,18.949,17.729,15.699,14.696,5.107,4.541,4.876,4.232,3.473,2.224,1.32,6625.915,1706.264,-45.623,74.729,15.965,14.793,8.999,8.207,5.684,5.251,5.396,2.439,0.778,1.175,-2.355,-2.947,-2.596,-2.697,-1.504,1.558,1.604,-0.018,58.052,22.138,16.868,16.19,10.484,10.729,8.086,7.331,8.926,7.192,7.297,6.982,7.104,6.765,6.985,6.246,6.764,8.409,9.0,10.314
67_unhealthy.wav,0.12,0.06,2397.697,685.295,2340.215,328.851,2732.138,271.838,3093.33,226.454,21.278,15.8,19.283,18.73,18.557,17.818,41.558,3.944,4.081,4.666,4.333,3.284,2.612,3.298,5195.989,1221.37,-123.672,94.753,-9.553,53.267,-13.763,17.747,-19.215,25.296,-18.706,15.397,-12.512,9.379,-11.607,0.665,-6.987,3.364,-7.143,0.512,-8.737,-1.457,50.742,27.173,19.772,14.745,11.31,12.201,11.257,9.282,9.887,8.482,8.238,7.406,7.043,8.534,7.421,6.573,6.845,5.96,6.602,6.121
144_healthy.wav,0.103,0.073,2686.513,1060.349,2725.883,480.435,3230.602,370.107,3696.29,277.896,22.622,14.819,19.379,18.27,18.079,16.512,16.769,5.225,4.331,4.78,4.115,3.824,2.919,2.159,5758.725,1883.932,-50.854,68.051,12.076,36.322,8.665,19.502,10.717,12.311,1.659,10.159,4.833,1.696,2.726,3.159,2.458,1.416,1.063,1.899,2.266,2.422,47.967,32.598,18.935,17.665,14.769,12.012,9.468,8.596,9.002,8.603,7.597,7.071,6.908,7.556,6.983,7.345,6.508,6.41,7.264,7.419
69_unhealthy.wav,0.138,0.065,2529.883,774.71,2346.93,328.576,2709.042,249.977,3040.213,188.033,21.13,17.339,21.963,21.192,21.052,20.645,39.949,3.739,4.071,4.761,3.712,3.621,3.33,3.452,5325.937,1294.037,-203.345,85.412,-11.577,54.754,-11.617,20.568,-27.761,18.873,-31.643,10.7,-11.928,4.132,-3.999,1.736,-7.908,4.303,-11.239,-1.185,-5.033,-2.364,44.738,28.832,17.239,12.072,10.548,11.912,11.908,8.233,13.119,10.212,9.098,9.102,10.122,8.092,9.016,8.599,7.79,7.474,7.758,7.056
169_healthy.wav,0.155,0.106,3242.198,1099.244,2934.508,441.821,3428.757,345.164,3867.242,277.025,20.08,15.884,18.238,17.667,17.992,17.249,15.709,6.105,5.931,5.593,4.854,3.756,2.957,1.713,6697.018,1882.137,-29.3,53.877,-1.7,15.49,1.091,0.537,4.897,-3.225,-1.696,2.227,-7.137,-5.999,-2.987,-3.801,-4.893,-6.728,-0.427,-4.025,4.379,4.464,56.469,37.634,22.524,20.718,21.053,18.688,12.925,11.186,11.381,12.041,9.223,9.382,8.842,9.095,9.106,9.052,8.615,8.475,11.208,10.924
135_healthy.wav,0.131,0.085,3112.514,1025.022,3229.287,358.557,3747.187,243.065,4198.098,218.819,23.896,15.983,20.165,19.721,19.168,16.843,15.258,5.075,4.251,4.999,4.459,3.715,2.735,1.533,7197.586,1716.408,-59.553,77.302,26.372,3.185,6.759,-0.05,-0.62,-0.68,4.141,-0.443,-4.537,-3.555,-2.196,-3.554,0.259,-4.677,-4.604,-3.748,-1.39,-0.843,67.177,27.411,20.133,16.767,13.861,15.853,11.852,10.413,10.425,9.496,8.657,7.343,7.686,7.499,6.995,7.94,8.887,8.415,9.867,9.483
154_healthy.wav,0.107,0.097,2586.426,993.546,2752.134,513.944,3421.318,462.649,4003.478,434.489,21.287,20.558,23.089,20.49,20.3,25.303,17.153,7.855,6.407,6.433,5.492,4.348,7.153,3.073,5554.184,2040.547,-145.931,62.573,-23.072,-18.757,-14.747,-28.405,3.141,-24.919,-13.635,-4.61,-24.375,-15.802,-17.457,-11.703,-8.259,-13.842,-9.9,-11.981,-5.039,-2.907,66.417,40.599,42.279,23.363,21.322,15.666,15.152,16.331,15.782,14.358,12.998,10.853,12.36,22.257,17.921,19.666,14.322,14.195,16.688,16.066
161_healthy.wav,0.136,0.091,3477.594,1167.558,3296.384,399.698,3743.514,294.723,4127.626,264.41,18.829,16.512,19.982,19.549,17.866,19.11,17.242,5.765,5.369,5.185,5.268,3.847,4.799,2.955,7642.805,1775.166,-46.889,55.892,26.08,16.541,7.097,-3.345,9.255,-0.85,8.308,7.122,-0.543,1.757,-1.83,5.211,-3.09,-0.855,-3.867,-2.339,-0.23,2.216,66.581,30.749,23.734,15.666,14.583,18.113,13.756,10.279,10.934,11.285,11.074,9.047,8.82,9.416,7.461,9.533,9.133,10.093,8.939,10.064
27_unhealthy.wav,0.133,0.068,2622.418,679.43,2442.706,294.802,2903.883,230.691,3342.988,183.641,17.595,15.968,17.694,17.91,17.782,18.174,20.052,3.781,5.073,4.183,3.001,2.672,2.698,2.343,5399.742,1183.716,-123.345,74.882,-17.058,31.61,2.545,17.328,-3.815,9.723,-7.238,11.259,0.382,3.469,1.664,-3.159,-1.082,0.316,-5.988,-0.319,-2.338,-4.322,51.364,25.25,16.538,14.159,10.397,9.449,10.098,7.836,8.124,6.854,6.637,6.999,8.401,7.031,6.645,6.611,7.087,8.527,8.077,7.103
119_healthy.wav,0.128,0.075,3411.053,912.579,3405.7,305.992,3822.969,191.726,4185.83,158.853,22.283,15.409,19.58,19.407,18.548,15.99,14.832,5.142,4.102,4.595,4.018,3.735,2.319,1.418,7911.345,1256.988,-48.96,62.628,34.227,12.322,16.563,8.615,8.766,5.26,6.8,9.06,-4.081,-0.745,-0.38,-0.475,0.65,1.714,1.365,1.924,3.852,1.607,46.861,21.436,21.335,16.617,10.308,12.415,10.182,9.203,8.716,9.285,7.642,7.638,6.52,8.273,8.359,8.876,9.365,10.775,11.322,9.066
0_unhealthy.wav,0.09,0.04,1963.056,500.039,2094.334,310.811,2562.126,256.824,3000.052,226.24,18.743,16.978,18.802,17.52,18.786,17.934,40.564,4.601,4.319,4.924,3.951,4.074,2.693,3.348,4184.736,1131.306,-116.626,109.253,-23.164,40.679,-11.889,23.153,-15.409,15.125,-13.523,12.696,-10.872,8.498,-11.578,2.198,-6.181,1.99,-7.956,2.083,-2.393,-1.542,76.455,22.034,19.206,12.693,13.99,11.281,11.414,7.981,10.572,7.693,8.788,7.394,6.25,7.732,8.51,8.486,5.968,5.746,5.514,7.608
173_healthy.wav,0.132,0.051,2555.178,633.108,2558.928,418.92,3136.07,350.956,3666.75,291.233,21.797,12.43,14.709,16.228,16.429,16.627,15.281,5.093,3.656,3.678,3.065,2.302,2.144,1.422,5334.256,1495.902,9.567,88.869,-20.312,5.111,-2.918,-0.176,0.332,1.61,-2.263,-0.95,-6.215,-2.971,-1.811,-0.327,-1.346,-1.671,-0.189,1.715,-0.127,-3.901,46.563,28.413,17.137,13.708,10.913,9.444,9.816,7.883,7.23,8.031,7.279,6.819,6.149,6.09,5.848,5.807,6.133,5.568,5.676,5.647
190_healthy.wav,0.166,0.099,3378.143,1118.521,3071.956,467.632,3528.856,344.488,3930.247,264.081,18.234,14.922,18.262,18.575,18.46,18.695,16.293,4.878,4.921,4.851,5.063,4.741,5.341,2.762,7029.683,1981.872,-47.762,55.567,19.23,24.482,4.05,1.545,6.953,-1.043,3.09,1.79,-3.043,1.935,-4.677,-2.513,-0.86,-2.285,-1.682,-3.223,2.625,1.898,89.374,34.983,25.256,18.004,12.877,16.714,12.454,11.178,10.993,9.156,9.958,9.152,9.048,8.871,9.035,10.15,8.562,7.923,9.663,12.302
29_unhealthy.wav,0.112,0.048,2438.376,609.774,2433.927,332.421,2902.059,279.799,3360.072,232.022,20.373,14.139,17.546,17.161,17.571,16.509,18.526,3.795,3.9,4.079,3.121,2.685,2.153,1.676,5166.761,1105.799,-42.399,85.048,-7.384,40.714,-1.009,18.923,-3.541,5.872,-5.02,4.245,-3.175,-0.58,-0.53,2.343,-0.367,-4.108,-3.857,-3.911,-5.781,-4.33,37.058,23.111,17.575,11.032,8.692,9.147,7.486,6.365,6.485,6.844,6.602,6.676,6.521,5.777,5.389,5.759,5.475,5.037,5.533,5.431
153_healthy.wav,0.156,0.104,3642.845,1015.78,3279.763,394.485,3698.505,291.815,4056.058,239.836,20.725,14.141,18.488,17.005,17.917,18.865,14.702,4.996,4.415,5.138,4.189,4.157,4.862,1.554,7761.92,1612.832,-39.894,35.581,8.927,15.078,15.205,10.564,21.816,10.005,13.969,16.552,1.472,3.263,0.067,0.968,7.642,7.64,9.402,6.579,1.191,-0.642,61.94,24.099,22.367,20.548,16.243,16.741,13.428,12.518,10.188,10.012,10.588,8.726,9.121,7.909,9.348,10.727,12.77,10.371,10.272,10.921
121_healthy.wav,0.18,0.082,3470.57,816.672,3133.534,288.576,3592.47,191.391,3989.535,150.747,19.845,14.423,17.736,17.112,17.572,16.701,14.656,5.868,4.417,4.513,3.826,3.16,2.281,1.303,7425.3,1311.428,13.437,58.235,-2.181,5.018,8.058,-0.493,4.095,2.251,4.302,3.598,-0.497,2.42,1.89,2.175,1.943,-0.168,-0.615,0.758,0.738,2.009,57.362,19.934,17.694,13.807,11.246,11.95,9.248,10.309,9.218,9.211,7.871,7.53,7.866,7.649,6.934,6.618,6.749,7.032,7.903,8.166
130_healthy.wav,0.112,0.055,2969.962,818.446,3141.421,384.832,3634.52,267.493,4070.042,231.207,21.355,16.938,19.917,19.389,18.74,16.741,15.671,5.029,4.84,4.79,4.306,3.782,2.484,1.562,6894.705,1620.587,-40.523,73.49,22.62,12.35,14.862,8.943,5.301,9.019,2.085,4.299,-3.138,1.848,2.036,1.391,4.121,-0.347,-0.75,1.158,0.745,-0.037,55.571,26.055,19.671,15.388,11.094,11.196,7.911,8.655,8.032,9.327,8.125,7.566,6.863,7.306,6.986,7.216,7.77,8.758,9.16,9.001
21_unhealthy.wav,0.122,0.054,2143.4,499.266,2060.823,249.525,2502.193,202.534,2916.958,167.603,16.574,13.852,17.33,17.167,17.543,19.446,42.515,3.059,3.656,3.782,2.982,2.737,3.369,3.037,4228.935,961.139,-55.336,114.427,-34.039,37.998,-22.33,18.537,-18.159,13.812,-27.805,18.165,-14.629,6.551,-8.265,-2.253,-11.603,2.496,-10.94,0.71,-0.681,-0.063,35.356,20.502,16.514,12.595,13.595,10.642,10.454,7.693,9.946,8.323,7.002,7.58,7.027,7.158,6.1,6.334,6.606,6.771,6.258,6.702
